player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating,dribble_attempts,successful_dribbles,dribbled_past,fouls_drawn,crosses,accurate_crosses,long_balls,accurate_long_balls,key_passes,aerials_won,clearances,saves,saves_inside_box,goals_conceded,clean_sheets,penalties_saved
75072,Marijan Cabraja,Rijeka,Defender,29,Croatia,2.0,127.0,0.0,0.0,1.0,1.0,56.0,83.93,4.0,1.0,17.0,9.0,0.0,0.0,6.89,0.0,0.0,0.0,1.0,5.0,4.0,5.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0
37631427,Irfan Ramic,Istra 1961,Defender,22,Bosnia and Herzegovina,5.0,116.0,0.0,0.0,2.0,1.0,23.0,73.91,6.0,2.0,13.0,7.0,0.0,0.0,6.76,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0
37328002,Justice Ohajunwa,Osijek,Attacker,25,Nigeria,6.0,115.0,0.0,0.0,1.0,0.0,16.0,37.5,1.0,0.0,17.0,4.0,1.0,0.0,6.52,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0
73124,Marko Leskovic,Slaven Koprivnica,Defender,35,Croatia,3.0,108.0,0.0,0.0,0.0,0.0,62.0,91.94,0.0,2.0,8.0,4.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,4.0,6.0,0.0,0.0,4.0,1.0,0.0
37701794,Leon Bošnjak,Slaven Koprivnica,Midfielder,20,Croatia,6.0,106.0,0.0,0.0,0.0,0.0,34.0,73.53,0.0,0.0,3.0,1.0,0.0,0.0,7.01,2.0,1.0,0.0,0.0,2.0,1.0,12.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
37656562,Toni Majic,Gorica,Attacker,20,Croatia,7.0,104.0,0.0,0.0,2.0,1.0,29.0,75.86,3.0,0.0,23.0,9.0,1.0,0.0,6.67,7.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0
37604683,Fran Zilinski,Lokomotiva Zagreb,Defender,23,Croatia,2.0,102.0,0.0,0.0,0.0,0.0,50.0,74.0,1.0,2.0,7.0,2.0,1.0,0.0,6.78,2.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
37287259,Mateo Basic,Gorica,Defender,27,Croatia,3.0,101.0,0.0,0.0,0.0,0.0,39.0,66.67,6.0,1.0,14.0,8.0,0.0,0.0,6.59,3.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0
37539576,Aidan Liu,Šibenik,Defender,26,United States,2.0,92.0,0.0,0.0,0.0,0.0,32.0,65.62,3.0,2.0,14.0,10.0,0.0,0.0,7.1,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0
37530338,Atdhe Mazari,Varaždin,Attacker,25,Albania,5.0,91.0,0.0,0.0,0.0,0.0,27.0,66.67,0.0,1.0,14.0,6.0,1.0,0.0,6.65,4.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0
333957,Ramón Miérez,Osijek,Attacker,29,Argentina,1.0,90.0,0.0,0.0,6.0,2.0,25.0,68.0,0.0,0.0,10.0,5.0,0.0,0.0,7.55,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
1479701,André Duarte,Osijek,Defender,28,Portugal,1.0,90.0,0.0,0.0,0.0,0.0,91.0,92.31,1.0,0.0,8.0,5.0,0.0,0.0,7.14,0.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0
37555802,Toni Silic,Lokomotiva Zagreb,Goalkeeper,22,Croatia,1.0,90.0,0.0,0.0,0.0,0.0,28.0,64.29,0.0,0.0,1.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0
37910996,Niko Vucetic,Rijeka,Goalkeeper,20,,1.0,90.0,0.0,0.0,0.0,0.0,18.0,61.11,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
4592290,Patrik Mohorović,Šibenik,Goalkeeper,27,Croatia,1.0,90.0,0.0,0.0,0.0,0.0,38.0,78.95,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
73926,Josip Posavec,Rijeka,Goalkeeper,30,Croatia,1.0,90.0,0.0,0.0,0.0,0.0,36.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0
73600,Darijan Zarkov,Gorica,Goalkeeper,33,Croatia,1.0,90.0,0.0,0.0,0.0,0.0,40.0,65.0,0.0,0.0,1.0,1.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,1.0,2.0,5.0,4.0,4.0,0.0,0.0
37546051,Nikola Jojic,Gorica,Attacker,22,Serbia,3.0,88.0,0.0,0.0,0.0,0.0,18.0,77.78,1.0,0.0,12.0,4.0,1.0,0.0,6.54,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
37679271,Mario Matkovic,Gorica,Defender,23,Croatia,3.0,82.0,0.0,0.0,0.0,0.0,28.0,71.43,2.0,2.0,9.0,6.0,0.0,0.0,6.56,1.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0
37688867,Marino Skelin,Hajduk Split,Defender,19,Croatia,2.0,75.0,0.0,0.0,1.0,0.0,33.0,93.94,2.0,1.0,6.0,5.0,0.0,0.0,6.64,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0
37533153,Bruno Brajković,Šibenik,Defender,25,Croatia,3.0,75.0,0.0,0.0,1.0,0.0,29.0,68.97,0.0,0.0,3.0,1.0,0.0,0.0,6.38,1.0,1.0,0.0,0.0,15.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
37356504,Bujar Pllana,Slaven Koprivnica,Defender,24,Kosovo,1.0,74.0,0.0,0.0,1.0,0.0,19.0,89.47,1.0,0.0,7.0,4.0,0.0,0.0,6.94,2.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
31002,Ivan Perišić,Hajduk Split,Attacker,37,Croatia,1.0,68.0,0.0,0.0,1.0,0.0,16.0,75.0,0.0,0.0,2.0,2.0,0.0,0.0,7.14,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
24818261,Thierry Nevers,Varaždin,Attacker,24,England,2.0,67.0,0.0,0.0,1.0,1.0,18.0,83.33,1.0,0.0,10.0,6.0,0.0,0.0,6.89,5.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37764893,Niko Farkas,Osijek,Midfielder,19,,3.0,61.0,0.0,0.0,1.0,1.0,17.0,58.82,0.0,0.0,5.0,1.0,1.0,0.0,6.53,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37515615,Balsa Toskovic,Lokomotiva Zagreb,Attacker,23,Montenegro,2.0,54.0,0.0,0.0,1.0,0.0,16.0,56.25,0.0,0.0,4.0,1.0,0.0,0.0,6.58,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
37717672,Ivan Katic ,Lokomotiva Zagreb,Midfielder,20,Croatia,6.0,53.0,0.0,0.0,0.0,0.0,36.0,75.0,6.0,2.0,19.0,10.0,2.0,0.0,6.68,2.0,1.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0
37594505,Niko Domjanic,Varaždin,Attacker,23,Croatia,7.0,49.0,0.0,0.0,0.0,0.0,17.0,64.71,1.0,0.0,9.0,4.0,0.0,0.0,6.63,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
73884,Ante Ćorić,Varaždin,Midfielder,29,Croatia,2.0,47.0,0.0,0.0,0.0,0.0,15.0,86.67,1.0,0.0,3.0,1.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12371944,Andres Ferro,Istra 1961,Defender,24,Venezuela,1.0,45.0,0.0,0.0,0.0,0.0,22.0,81.82,1.0,0.0,8.0,2.0,0.0,0.0,6.32,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
37594485,Ante Matej Juric,Gorica,Attacker,23,Croatia,1.0,44.0,0.0,0.0,0.0,0.0,18.0,61.11,1.0,0.0,6.0,2.0,0.0,0.0,6.73,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
73929,Petar Bockaj,Dinamo Zagreb,Defender,29,Croatia,1.0,44.0,0.0,0.0,1.0,0.0,22.0,77.27,1.0,2.0,6.0,5.0,0.0,0.0,7.85,1.0,1.0,0.0,2.0,14.0,4.0,7.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
37731865,Sekou Matar Sagna,Gorica,Midfielder,22,Senegal,1.0,44.0,0.0,0.0,0.0,0.0,6.0,50.0,2.0,0.0,8.0,3.0,1.0,0.0,7.04,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37341949,Franko Kolic,Istra 1961,Goalkeeper,23,Croatia,1.0,39.0,0.0,0.0,0.0,0.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
37440610,Ricuenio Kewal,Osijek,Attacker,24,Netherlands,2.0,38.0,0.0,0.0,1.0,0.0,8.0,62.5,1.0,1.0,4.0,2.0,0.0,0.0,6.79,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
64751,Antonio Jakoliš,Šibenik,Attacker,34,Croatia,4.0,29.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,6.0,1.0,0.0,0.0,6.54,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37733235,Israel Isaac Ayuma,Istra 1961,Midfielder,20,,1.0,20.0,0.0,0.0,0.0,0.0,7.0,71.43,1.0,0.0,5.0,1.0,0.0,0.0,6.32,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37667195,Ante Susak,Gorica,Defender,20,Croatia,4.0,20.0,0.0,0.0,0.0,0.0,19.0,78.95,1.0,2.0,6.0,2.0,0.0,0.0,6.58,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1452164,Emmanuel Banda,Rijeka,Midfielder,28,Zambia,1.0,19.0,0.0,0.0,0.0,0.0,16.0,75.0,1.0,0.0,1.0,1.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37732501,Leon Jakirovic,Dinamo Zagreb,Defender,18,,1.0,18.0,0.0,0.0,0.0,0.0,16.0,81.25,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37696419,Noa Mikić,Dinamo Zagreb,Defender,19,Croatia,2.0,18.0,0.0,0.0,0.0,0.0,5.0,60.0,2.0,1.0,4.0,2.0,0.0,0.0,6.62,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
37672279,J. Iyendjock,Šibenik,Midfielder,23,Cameroon,1.0,17.0,0.0,0.0,0.0,0.0,5.0,60.0,3.0,0.0,5.0,3.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
37600586,Zlatan Koščević,Šibenik,Attacker,21,Croatia,2.0,15.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37600600,Filip Markanovic,Lokomotiva Zagreb,Defender,21,Croatia,1.0,14.0,0.0,0.0,0.0,0.0,9.0,55.56,1.0,0.0,1.0,1.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10276256,Andrej Lazarov,Gorica,Midfielder,26,Macedonia,1.0,13.0,0.0,0.0,0.0,0.0,5.0,80.0,3.0,0.0,3.0,3.0,0.0,0.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37596438,Marko Capan,Hajduk Split,Midfielder,22,Croatia,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37719905,Matija Subotic,Lokomotiva Zagreb,Midfielder,18,Croatia,2.0,10.0,0.0,0.0,0.0,0.0,11.0,54.55,0.0,0.0,2.0,1.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
37697731,Ivan Kukavica,Lokomotiva Zagreb,Midfielder,22,Croatia,0.0,10.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,3.0,1.0,0.0,0.0,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37540938,Mauro Perkovic,Dinamo Zagreb,Defender,23,Croatia,1.0,8.0,0.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37738316,Kresimir Vrbanac,Osijek,Defender,21,,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
37660078,Luka Jurak,Hajduk Split,Midfielder,20,Croatia,1.0,7.0,0.0,0.0,0.0,0.0,9.0,66.67,2.0,0.0,4.0,2.0,0.0,0.0,6.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37786118,Domagoj Ivan Maric,Rijeka,Goalkeeper,20,,1.0,6.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74005,Dino Peric,Dinamo Zagreb,Defender,31,Croatia,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37719909,Patrik Marić,Slaven Koprivnica,Attacker,18,Croatia,2.0,3.0,0.0,0.0,0.0,0.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37751045,Vito Šegović,Varaždin,,19,,1.0,3.0,0.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37904235,Marko Aščić,Slaven Koprivnica,Attacker,19,,3.0,3.0,0.0,0.0,0.0,0.0,5.0,80.0,0.0,0.0,4.0,3.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37719907,Mislav Ćutuk,Dinamo Zagreb,Attacker,19,Croatia,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
37259124,David Mistrafovic,Varaždin,Midfielder,25,Switzerland,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37634148,Bruno Burcul,Rijeka,Midfielder,21,Croatia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37728377,Ivan Barić,Osijek,Attacker,19,Croatia,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
