player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating
37661771,Iker Almena,Hajduk Split,Attacker,22.0,Spain,21.0,1571.0,3.0,2.0,31.0,14.0,542.0,81.18,14.0,6.0,147.0,88.0,1.0,0.0,7.09
37724444,Luka Hodak,Hajduk Split,Defender,20.0,Croatia,16.0,956.0,0.0,0.0,6.0,1.0,461.0,86.77,27.0,18.0,105.0,51.0,3.0,0.0,6.51
183583,Andrija Filipovic,Slaven Koprivnica,Attacker,29.0,Croatia,7.0,136.0,1.0,0.0,6.0,2.0,19.0,78.95,0.0,0.0,22.0,9.0,2.0,1.0,6.35
19624018,Adrian Liber,Slaven Koprivnica,Midfielder,25.0,Croatia,15.0,521.0,1.0,0.0,5.0,1.0,156.0,75.64,8.0,3.0,48.0,20.0,0.0,0.0,6.54
37704799,Adriano Jagusic,Slaven Koprivnica,Midfielder,20.0,Croatia,20.0,1728.0,7.0,4.0,56.0,22.0,733.0,81.17,36.0,15.0,268.0,135.0,0.0,0.0,7.34
37356259,Michael Agbekpornu,Slaven Koprivnica,Midfielder,27.0,Ghana,17.0,1146.0,1.0,1.0,5.0,2.0,561.0,82.89,35.0,17.0,183.0,89.0,6.0,0.0,6.78
73943,Vinko Medjimorec,Slaven Koprivnica,Defender,30.0,Croatia,15.0,876.0,0.0,0.0,1.0,0.0,386.0,80.57,11.0,23.0,73.0,49.0,1.0,0.0,6.65
73844,Marko Dabro,Slaven Koprivnica,Attacker,29.0,Croatia,8.0,149.0,3.0,1.0,8.0,1.0,38.0,71.05,1.0,1.0,22.0,4.0,0.0,0.0,6.54
74023,Leonard Žuta,Slaven Koprivnica,Defender,33.0,Macedonia,19.0,1394.0,2.0,1.0,8.0,2.0,552.0,71.2,21.0,7.0,88.0,51.0,2.0,0.0,6.62
52461,Osman Hadzikic,Slaven Koprivnica,Goalkeeper,30.0,Bosnia and Herzegovina,29.0,2544.0,0.0,0.0,0.0,0.0,748.0,58.69,2.0,1.0,15.0,13.0,2.0,0.0,6.57
73090,Tomislav Bozic,Slaven Koprivnica,Defender,38.0,Croatia,27.0,2320.0,1.0,0.0,12.0,3.0,1142.0,81.26,47.0,25.0,212.0,119.0,2.0,0.0,6.79
37715698,Luka Curkovic,Slaven Koprivnica,Defender,20.0,Croatia,2.0,8.0,0.0,0.0,1.0,0.0,4.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,
73913,Ilija Nestorovski,Slaven Koprivnica,Attacker,36.0,Macedonia,24.0,1767.0,6.0,3.0,66.0,21.0,543.0,66.67,11.0,2.0,294.0,136.0,8.0,0.0,7.06
37571435,Ante Suto,Slaven Koprivnica,Attacker,26.0,Australia,18.0,1260.0,4.0,6.0,24.0,9.0,222.0,69.82,31.0,8.0,198.0,80.0,5.0,0.0,6.85
21394910,Filip Jovic,Slaven Koprivnica,Defender,26.0,Serbia,5.0,239.0,0.0,0.0,0.0,0.0,68.0,76.47,2.0,1.0,16.0,8.0,0.0,0.0,6.34
74849,Ivan Bozic,Slaven Koprivnica,Attacker,29.0,Croatia,6.0,330.0,1.0,0.0,7.0,4.0,67.0,77.61,6.0,1.0,34.0,16.0,1.0,1.0,6.76
37671881,Erik Ridjan,Slaven Koprivnica,Defender,20.0,Croatia,2.0,23.0,0.0,0.0,0.0,0.0,13.0,84.62,1.0,0.0,7.0,1.0,0.0,0.0,6.32
37287246,Mateo Barac,Slaven Koprivnica,Defender,25.0,Croatia,4.0,233.0,0.0,0.0,3.0,0.0,47.0,63.83,4.0,3.0,16.0,10.0,0.0,0.0,6.49
38213277,Filip Kutleša,Slaven Koprivnica,Defender,17.0,Croatia,2.0,17.0,0.0,0.0,0.0,0.0,10.0,70.0,1.0,0.0,1.0,1.0,0.0,0.0,6.56
37904235,Marko Aščić,Slaven Koprivnica,Attacker,19.0,,5.0,66.0,0.0,0.0,3.0,1.0,11.0,72.73,0.0,0.0,10.0,6.0,0.0,0.0,6.63
73867,Dominik Kovacic,Slaven Koprivnica,Defender,32.0,Croatia,33.0,2968.0,0.0,2.0,11.0,2.0,1585.0,86.37,61.0,42.0,224.0,128.0,4.0,0.0,6.8
64334,Marko Petrovic,Slaven Koprivnica,Defender,43.0,Serbia,3.0,214.0,0.0,0.0,2.0,1.0,79.0,79.75,4.0,1.0,17.0,9.0,1.0,0.0,6.42
19970146,Josip Mitrovic,Slaven Koprivnica,Attacker,26.0,Croatia,30.0,2346.0,8.0,2.0,44.0,17.0,603.0,77.61,36.0,20.0,279.0,140.0,4.0,0.0,6.96
37596440,Antonio Jakir,Slaven Koprivnica,Defender,23.0,Croatia,20.0,1033.0,0.0,0.0,7.0,2.0,391.0,75.96,27.0,16.0,121.0,67.0,3.0,0.0,6.66
37667026,Igor Lepinjica,Slaven Koprivnica,Attacker,26.0,Croatia,27.0,1073.0,1.0,0.0,16.0,3.0,247.0,72.47,11.0,2.0,143.0,52.0,2.0,0.0,6.5
73704,Alen Grgic,Slaven Koprivnica,Attacker,31.0,Croatia,8.0,463.0,1.0,1.0,8.0,2.0,103.0,67.96,0.0,5.0,50.0,21.0,0.0,0.0,6.7
38212670,Leon Geci,Slaven Koprivnica,Midfielder,18.0,Croatia,2.0,6.0,0.0,0.0,0.0,0.0,5.0,100.0,1.0,0.0,4.0,2.0,0.0,0.0,
38207537,Losika Ratshukudu,Slaven Koprivnica,Attacker,20.0,Botswana,3.0,250.0,0.0,1.0,6.0,1.0,56.0,80.36,4.0,0.0,31.0,13.0,0.0,0.0,6.67
37690641,Filip Kruselj,Slaven Koprivnica,Defender,21.0,Croatia,26.0,2226.0,2.0,3.0,19.0,5.0,787.0,75.22,64.0,31.0,229.0,114.0,4.0,0.0,6.8
24838185,Ivan Cubelic,Slaven Koprivnica,Midfielder,23.0,Croatia,34.0,2311.0,2.0,0.0,43.0,8.0,1031.0,74.3,66.0,34.0,305.0,155.0,3.0,1.0,6.77
37600585,Filip Mažar,Slaven Koprivnica,Midfielder,21.0,Croatia,14.0,1016.0,1.0,0.0,12.0,4.0,346.0,84.68,20.0,10.0,141.0,70.0,1.0,0.0,6.69
62670,Ljuban Crepulja,Slaven Koprivnica,Midfielder,32.0,Croatia,29.0,1841.0,3.0,5.0,14.0,6.0,1336.0,89.6,36.0,11.0,142.0,77.0,1.0,0.0,7.05
38202103,Gabrijel Sivalec,Slaven Koprivnica,Attacker,18.0,Croatia,18.0,474.0,0.0,1.0,7.0,1.0,132.0,79.55,10.0,3.0,48.0,20.0,0.0,0.0,6.51
37765105,Ernis Qestaj,Slaven Koprivnica,Attacker,19.0,,5.0,142.0,0.0,0.0,4.0,1.0,22.0,59.09,1.0,2.0,23.0,7.0,0.0,0.0,6.47
24082533,Karlo Isasegi,Slaven Koprivnica,Defender,25.0,Croatia,15.0,570.0,0.0,1.0,2.0,1.0,208.0,78.85,18.0,7.0,69.0,30.0,1.0,0.0,6.59
37656054,Zvonimir Katalinic,Slaven Koprivnica,Defender,22.0,Croatia,14.0,841.0,0.0,0.0,3.0,2.0,383.0,83.29,14.0,5.0,87.0,42.0,3.0,0.0,6.46
73443,Mateusz Stolarski,Slaven Koprivnica,Goalkeeper,35.0,Croatia,8.0,696.0,0.0,0.0,0.0,0.0,202.0,58.42,2.0,0.0,9.0,9.0,4.0,0.0,6.98
73124,Marko Leskovic,Slaven Koprivnica,Defender,35.0,Croatia,4.0,197.0,0.0,0.0,3.0,0.0,103.0,88.35,5.0,1.0,22.0,16.0,1.0,0.0,6.56
455998,Mihail Caimacov,Slaven Koprivnica,Midfielder,27.0,Moldova,15.0,887.0,1.0,0.0,5.0,3.0,378.0,82.01,21.0,16.0,114.0,63.0,4.0,0.0,6.76
37701794,Leon Bošnjak,Slaven Koprivnica,Midfielder,20.0,Croatia,15.0,485.0,0.0,1.0,3.0,0.0,200.0,77.0,11.0,5.0,71.0,38.0,3.0,1.0,6.53
69675,Luka Menalo,Rijeka,Attacker,29.0,Bosnia and Herzegovina,15.0,802.0,3.0,0.0,18.0,9.0,212.0,71.23,9.0,10.0,126.0,52.0,3.0,0.0,6.71
38214603,Goran Grulovic,Rijeka,Attacker,16.0,Croatia,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,
37719899,Lovro Kitin,Rijeka,Defender,19.0,Croatia,3.0,51.0,0.0,0.0,1.0,1.0,21.0,71.43,0.0,0.0,3.0,3.0,0.0,0.0,6.54
412433,Bruno Bogojevic,Rijeka,Attacker,28.0,Croatia,16.0,1255.0,4.0,3.0,23.0,14.0,239.0,70.71,13.0,11.0,122.0,52.0,2.0,0.0,6.89
37721623,Teo Barišić,Rijeka,Defender,21.0,Croatia,6.0,329.0,0.0,0.0,1.0,0.0,228.0,88.6,4.0,3.0,39.0,28.0,0.0,0.0,6.95
37570527,Anel Husic,Rijeka,Defender,25.0,Switzerland,19.0,1500.0,1.0,1.0,12.0,2.0,909.0,84.05,36.0,19.0,124.0,57.0,3.0,0.0,6.69
37696422,Branko Pavic,Rijeka,Midfielder,19.0,Croatia,9.0,676.0,0.0,0.0,2.0,1.0,310.0,89.68,24.0,8.0,71.0,38.0,1.0,0.0,6.91
37530358,Ante Orec,Rijeka,Defender,24.0,Croatia,30.0,2338.0,2.0,5.0,25.0,6.0,906.0,81.57,68.0,24.0,263.0,144.0,6.0,0.0,7.0
37594485,Ante Matej Juric,Rijeka,Attacker,23.0,Croatia,26.0,1106.0,4.0,1.0,47.0,15.0,184.0,65.22,9.0,10.0,174.0,73.0,4.0,0.0,6.83
1872745,Mladen Devetak,Rijeka,Defender,27.0,Serbia,29.0,2376.0,1.0,6.0,16.0,3.0,939.0,84.13,26.0,18.0,205.0,93.0,8.0,0.0,6.72
37748224,Simun Butic,Rijeka,Attacker,20.0,,16.0,954.0,1.0,2.0,18.0,5.0,130.0,68.46,9.0,2.0,70.0,26.0,2.0,0.0,6.45
462000,Merveil Ndockyt,Rijeka,Midfielder,27.0,Republic of the Congo,21.0,912.0,3.0,0.0,16.0,6.0,282.0,78.01,26.0,5.0,126.0,61.0,1.0,0.0,6.73
183535,Dejan Petrovic,Rijeka,Midfielder,28.0,Slovenia,20.0,1396.0,1.0,1.0,8.0,1.0,580.0,84.66,16.0,28.0,108.0,46.0,4.0,2.0,6.64
1193792,Martin Zlomislic,Rijeka,Goalkeeper,27.0,Bosnia and Herzegovina,33.0,2970.0,0.0,0.0,0.0,0.0,958.0,68.89,0.0,1.0,17.0,12.0,1.0,0.0,6.68
26336984,Niko Jankovic,Rijeka,Midfielder,24.0,Croatia,13.0,909.0,0.0,1.0,25.0,6.0,300.0,80.0,17.0,3.0,93.0,54.0,2.0,0.0,7.12
32819228,Silvio Ilinkovic,Rijeka,Midfielder,23.0,Bosnia and Herzegovina,10.0,188.0,0.0,0.0,1.0,1.0,75.0,77.33,5.0,3.0,26.0,11.0,1.0,0.0,6.56
37583451,Gabriel Rukavina,Rijeka,Attacker,22.0,Croatia,13.0,478.0,0.0,0.0,7.0,1.0,130.0,78.46,5.0,3.0,62.0,28.0,1.0,0.0,6.53
73972,Ante Majstorovic,Rijeka,Defender,32.0,Croatia,31.0,2679.0,0.0,1.0,22.0,5.0,1806.0,85.38,32.0,44.0,210.0,133.0,7.0,1.0,6.9
37549543,Christian Ouguehi Legbo,Rijeka,Attacker,24.0,Ivory Coast,14.0,527.0,0.0,0.0,3.0,1.0,163.0,77.91,7.0,5.0,61.0,29.0,0.0,1.0,6.53
31255596,Alfonso Daniel Barco del Solar,Rijeka,Midfielder,24.0,Peru,15.0,1131.0,0.0,0.0,8.0,0.0,606.0,86.3,18.0,13.0,117.0,45.0,6.0,0.0,6.54
37568801,Samuele Vignato,Rijeka,Midfielder,22.0,Italy,15.0,838.0,1.0,0.0,18.0,4.0,303.0,81.52,9.0,5.0,62.0,25.0,1.0,0.0,6.87
34649,Antonio Hidalgo,Rijeka,Coach,37.0,Croatia,1.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.45
37608777,Daniel Adu-Adjei,Rijeka,Attacker,21.0,England,27.0,1556.0,6.0,3.0,54.0,18.0,141.0,66.67,19.0,7.0,204.0,82.0,1.0,0.0,6.82
37910997,Dominik Thaqi,Rijeka,Attacker,19.0,,6.0,307.0,0.0,0.0,7.0,0.0,70.0,74.29,8.0,6.0,46.0,15.0,2.0,0.0,6.56
24818171,Tornike Morchiladze,Rijeka,Attacker,24.0,Georgia,10.0,445.0,0.0,0.0,11.0,0.0,153.0,82.35,4.0,3.0,77.0,27.0,2.0,0.0,6.53
37627239,Noel Bodetic,Rijeka,Defender,22.0,Croatia,9.0,474.0,0.0,1.0,7.0,2.0,232.0,86.21,7.0,4.0,27.0,12.0,0.0,0.0,6.87
4536487,Tiago Dantas,Rijeka,Midfielder,25.0,Portugal,31.0,2487.0,7.0,6.0,39.0,16.0,1211.0,87.28,15.0,16.0,108.0,51.0,4.0,0.0,7.31
72857,Duje Cop,Rijeka,Attacker,36.0,Croatia,25.0,951.0,2.0,0.0,27.0,6.0,179.0,70.95,7.0,6.0,100.0,35.0,2.0,0.0,6.57
139181,Justas Lasickas,Rijeka,Defender,28.0,Lithuania,29.0,1541.0,0.0,1.0,10.0,2.0,662.0,74.17,36.0,25.0,208.0,107.0,5.0,0.0,6.73
47589,Stjepan Radeljic,Rijeka,Defender,28.0,Bosnia and Herzegovina,25.0,1977.0,2.0,1.0,22.0,5.0,1298.0,85.59,34.0,31.0,171.0,101.0,8.0,0.0,7.01
37543226,Toni Fruk,Rijeka,Midfielder,25.0,Croatia,31.0,2131.0,12.0,3.0,74.0,25.0,712.0,78.93,37.0,10.0,283.0,148.0,2.0,0.0,7.2
37514224,Aleksa Todorović,Rijeka,Goalkeeper,22.0,Serbia,3.0,270.0,0.0,0.0,0.0,0.0,97.0,53.61,1.0,0.0,6.0,6.0,0.0,0.0,6.96
67827,Amer Gojak,Rijeka,Midfielder,29.0,Bosnia and Herzegovina,30.0,1585.0,2.0,2.0,30.0,12.0,467.0,76.87,27.0,5.0,157.0,70.0,2.0,0.0,6.73
16488582,Ville Koski,Istra 1961,Defender,24.0,Finland,18.0,1506.0,0.0,0.0,2.0,0.0,974.0,88.09,21.0,17.0,110.0,64.0,3.0,0.0,6.85
37634142,Marin Zgomba,Istra 1961,Midfielder,21.0,Croatia,1.0,4.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,2.0,1.0,0.0,0.0,
37582788,Vinko Rozic,Istra 1961,Attacker,22.0,Bosnia and Herzegovina,27.0,1574.0,3.0,1.0,39.0,10.0,407.0,79.36,16.0,7.0,175.0,75.0,6.0,0.0,6.69
37668568,Filip Taraba,Istra 1961,Defender,20.0,Bosnia and Herzegovina,22.0,1013.0,0.0,0.0,0.0,0.0,596.0,83.89,30.0,10.0,103.0,55.0,1.0,0.0,6.62
46031,Marcel Heister,Istra 1961,Defender,33.0,Germany,31.0,2107.0,1.0,2.0,22.0,6.0,769.0,80.75,63.0,39.0,224.0,127.0,8.0,0.0,6.71
38067235,Dominik Celija,Istra 1961,Attacker,20.0,Croatia,2.0,29.0,0.0,0.0,1.0,1.0,5.0,80.0,3.0,0.0,6.0,5.0,0.0,0.0,6.61
5270359,Silvio Gorican,Istra 1961,Attacker,26.0,Croatia,5.0,78.0,0.0,1.0,1.0,1.0,17.0,76.47,2.0,1.0,8.0,4.0,0.0,0.0,6.59
37535531,Samuli Miettinen,Istra 1961,Defender,22.0,Finland,11.0,795.0,0.0,0.0,2.0,1.0,423.0,83.69,12.0,6.0,91.0,56.0,2.0,0.0,6.6
37733235,Israel Isaac Ayuma,Istra 1961,Midfielder,20.0,,16.0,775.0,1.0,0.0,11.0,4.0,290.0,86.55,20.0,11.0,81.0,34.0,1.0,0.0,6.64
52889,Josip Radosevic,Istra 1961,Midfielder,32.0,Croatia,32.0,2836.0,1.0,0.0,16.0,5.0,1429.0,84.39,84.0,35.0,251.0,137.0,4.0,0.0,6.88
37689659,Gustavo Albarracín,Istra 1961,Midfielder,20.0,Argentina,4.0,62.0,0.0,0.0,0.0,0.0,37.0,83.78,0.0,1.0,14.0,3.0,1.0,0.0,6.34
21404430,Emil Frederiksen,Istra 1961,Attacker,25.0,Denmark,33.0,2260.0,4.0,6.0,37.0,14.0,814.0,71.87,33.0,16.0,214.0,100.0,2.0,0.0,6.92
182986,Leo Stulac,Istra 1961,Midfielder,31.0,Slovenia,10.0,677.0,0.0,0.0,8.0,1.0,365.0,84.66,10.0,5.0,69.0,36.0,0.0,0.0,6.75
37694126,Jovan Ivanisevic,Istra 1961,Defender,21.0,United States,5.0,90.0,0.0,0.0,0.0,0.0,30.0,73.33,0.0,2.0,9.0,3.0,0.0,0.0,6.38
37697289,Salim Fago Lawal,Istra 1961,Attacker,23.0,Nigeria,17.0,1328.0,5.0,2.0,31.0,11.0,264.0,71.21,16.0,5.0,200.0,76.0,0.0,0.0,6.86
52801,Dario Maresic,Istra 1961,Defender,26.0,Austria,20.0,1798.0,1.0,2.0,7.0,1.0,1267.0,81.69,35.0,20.0,144.0,87.0,7.0,0.0,6.92
37287473,Logi Hrafn Róbertsson,Istra 1961,Midfielder,21.0,Iceland,9.0,253.0,0.0,0.0,2.0,1.0,104.0,85.58,7.0,6.0,32.0,19.0,0.0,0.0,6.54
24065264,Danijel Djuric,Istra 1961,Midfielder,23.0,Iceland,9.0,198.0,0.0,1.0,10.0,2.0,89.0,77.53,3.0,1.0,36.0,13.0,1.0,0.0,6.69
37539494,Saydou Bangura,Istra 1961,Attacker,23.0,Netherlands,12.0,262.0,2.0,0.0,8.0,3.0,49.0,77.55,1.0,1.0,39.0,11.0,0.0,0.0,6.61
37332132,Alejandro Jay,Istra 1961,Defender,23.0,Spain,10.0,349.0,0.0,0.0,1.0,0.0,129.0,71.32,9.0,6.0,41.0,23.0,1.0,0.0,6.57
38208604,Nik Skafar Zuzic,Istra 1961,Attacker,17.0,Croatia,4.0,57.0,0.0,0.0,0.0,0.0,12.0,58.33,3.0,0.0,11.0,6.0,0.0,0.0,6.53
37732502,Raul Kumar,Istra 1961,Defender,18.0,Croatia,21.0,1716.0,0.0,0.0,7.0,3.0,1022.0,86.89,17.0,19.0,114.0,54.0,4.0,0.0,6.79
37728805,Dukan Ahmeti,Istra 1961,Midfielder,18.0,Croatia,13.0,576.0,0.0,0.0,6.0,1.0,168.0,79.17,6.0,3.0,85.0,33.0,1.0,0.0,6.52
37694417,Charles Adah Agada,Istra 1961,Attacker,19.0,Nigeria,14.0,221.0,1.0,0.0,10.0,4.0,31.0,64.52,3.0,1.0,69.0,31.0,0.0,0.0,6.56
37616075,Antonio Mauric,Istra 1961,Midfielder,22.0,Croatia,29.0,1825.0,2.0,0.0,21.0,4.0,826.0,87.41,28.0,21.0,140.0,74.0,5.0,0.0,6.79
37656553,Niko Šepić,Istra 1961,Defender,20.0,Croatia,13.0,617.0,0.0,0.0,7.0,3.0,280.0,77.5,14.0,8.0,44.0,22.0,2.0,0.0,6.62
37648346,Allen Obando,Istra 1961,Attacker,20.0,Ecuador,6.0,184.0,0.0,0.0,4.0,1.0,39.0,64.1,1.0,1.0,26.0,11.0,1.0,0.0,6.54
37624674,R. Hrvatin,Istra 1961,Defender,19.0,Slovenia,5.0,263.0,0.0,1.0,2.0,0.0,80.0,63.75,4.0,1.0,37.0,16.0,0.0,0.0,6.47
338593,Stjepan Loncar,Istra 1961,Midfielder,29.0,Bosnia and Herzegovina,33.0,2784.0,3.0,6.0,36.0,9.0,1056.0,80.87,27.0,9.0,254.0,106.0,6.0,0.0,6.87
34529,Smail Prevljak,Istra 1961,Attacker,31.0,Bosnia and Herzegovina,32.0,2534.0,14.0,3.0,64.0,30.0,448.0,74.78,9.0,3.0,283.0,113.0,4.0,0.0,6.93
37540939,Jan Paus-Kunst,Istra 1961,Goalkeeper,24.0,Croatia,1.0,90.0,0.0,0.0,0.0,0.0,27.0,55.56,0.0,0.0,0.0,0.0,0.0,0.0,6.89
37341949,Franko Kolic,Istra 1961,Goalkeeper,23.0,Croatia,35.0,3150.0,0.0,0.0,0.0,0.0,871.0,65.33,3.0,0.0,19.0,17.0,2.0,0.0,6.94
68104,Advan Kadusic,Istra 1961,Defender,28.0,Bosnia and Herzegovina,29.0,2046.0,1.0,2.0,9.0,2.0,912.0,69.3,98.0,24.0,261.0,153.0,5.0,0.0,6.8
37601089,Mohamed Nasraoui,Istra 1961,Defender,23.0,Tunisia,19.0,1307.0,0.0,1.0,5.0,0.0,593.0,80.78,39.0,36.0,146.0,97.0,4.0,0.0,6.95
37561382,Cheikh Mbacke,Lokomotiva Zagreb,Midfielder,26.0,Senegal,21.0,1755.0,1.0,0.0,11.0,2.0,855.0,85.73,25.0,20.0,166.0,92.0,4.0,0.0,6.81
19988718,Hubert Sobol,Lokomotiva Zagreb,Attacker,26.0,Poland,9.0,135.0,0.0,0.0,3.0,1.0,35.0,74.29,1.0,0.0,26.0,10.0,0.0,0.0,6.62
37736957,Anes Huskić,Lokomotiva Zagreb,Midfielder,19.0,,4.0,134.0,0.0,0.0,3.0,1.0,41.0,80.49,1.0,2.0,14.0,7.0,0.0,0.0,6.77
37600577,Fabijan Krivak,Lokomotiva Zagreb,Midfielder,21.0,Croatia,17.0,1162.0,3.0,1.0,19.0,8.0,261.0,79.31,14.0,8.0,150.0,70.0,0.0,0.0,6.84
37728373,Noa Godec,Lokomotiva Zagreb,Defender,19.0,Croatia,4.0,183.0,0.0,0.0,0.0,0.0,40.0,62.5,5.0,4.0,23.0,7.0,0.0,0.0,6.22
73858,Marko Rog,Lokomotiva Zagreb,Midfielder,30.0,Croatia,2.0,7.0,0.0,0.0,1.0,0.0,8.0,87.5,0.0,0.0,2.0,0.0,0.0,0.0,6.19
37705033,Aleks Stojakovic,Lokomotiva Zagreb,Attacker,22.0,Slovenia,34.0,2620.0,8.0,2.0,56.0,25.0,537.0,71.88,26.0,10.0,305.0,116.0,5.0,0.0,6.78
73270,Mario Situm,Lokomotiva Zagreb,Defender,34.0,Croatia,17.0,666.0,0.0,0.0,2.0,0.0,307.0,83.06,11.0,7.0,55.0,38.0,1.0,0.0,6.74
37719905,Matija Subotic,Lokomotiva Zagreb,Midfielder,18.0,Croatia,32.0,2055.0,0.0,2.0,6.0,1.0,948.0,90.3,26.0,30.0,124.0,71.0,0.0,0.0,6.65
37732498,Pavle Smiljanic,Lokomotiva Zagreb,Midfielder,18.0,,6.0,246.0,0.0,0.0,2.0,1.0,81.0,74.07,8.0,3.0,32.0,15.0,0.0,0.0,6.71
37728376,Petar Zvonimir Kostelac,Lokomotiva Zagreb,Defender,18.0,Croatia,2.0,29.0,0.0,0.0,0.0,0.0,9.0,77.78,0.0,1.0,0.0,0.0,0.0,0.0,6.61
73278,Marko Pajac,Lokomotiva Zagreb,Defender,33.0,Croatia,30.0,2550.0,6.0,5.0,24.0,9.0,1274.0,78.1,35.0,13.0,211.0,111.0,8.0,0.0,7.08
37651323,Luka Savatovic,Lokomotiva Zagreb,Goalkeeper,21.0,Croatia,3.0,270.0,0.0,0.0,0.0,0.0,96.0,69.79,0.0,0.0,1.0,1.0,0.0,0.0,6.8
5270359,Silvio Gorican,Lokomotiva Zagreb,Attacker,26.0,Croatia,5.0,78.0,0.0,1.0,1.0,1.0,17.0,76.47,2.0,1.0,8.0,4.0,0.0,0.0,6.59
37633274,Ivan Canjuga,Lokomotiva Zagreb,Attacker,20.0,Croatia,17.0,800.0,0.0,3.0,10.0,2.0,225.0,83.56,19.0,7.0,109.0,54.0,3.0,0.0,6.8
74877,Mihael Zaper,Lokomotiva Zagreb,Midfielder,27.0,Croatia,4.0,47.0,0.0,0.0,1.0,1.0,25.0,60.0,0.0,0.0,7.0,5.0,0.0,0.0,6.43
37609018,Marcel Lorber,Lokomotiva Zagreb,Midfielder,22.0,Slovenia,10.0,348.0,0.0,0.0,2.0,1.0,124.0,84.68,15.0,3.0,50.0,25.0,1.0,0.0,6.65
37708547,Mirko Susak,Lokomotiva Zagreb,Attacker,22.0,Croatia,25.0,924.0,3.0,1.0,18.0,7.0,160.0,74.38,20.0,5.0,82.0,37.0,2.0,0.0,6.65
37590876,Mody Boune,Lokomotiva Zagreb,Defender,24.0,France,7.0,245.0,1.0,0.0,3.0,2.0,81.0,80.25,6.0,3.0,41.0,20.0,1.0,0.0,6.75
37328039,Blaz Boskovic,Lokomotiva Zagreb,Midfielder,24.0,Bosnia and Herzegovina,33.0,2459.0,3.0,0.0,35.0,10.0,912.0,76.86,69.0,45.0,450.0,235.0,8.0,0.0,6.9
27066735,Tino Jukic,Lokomotiva Zagreb,Defender,24.0,Germany,30.0,2339.0,0.0,0.0,14.0,2.0,1440.0,85.76,47.0,37.0,204.0,125.0,4.0,2.0,6.77
37535538,Luka Dajcer,Lokomotiva Zagreb,Defender,25.0,Croatia,23.0,1371.0,0.0,0.0,9.0,2.0,787.0,80.94,14.0,19.0,123.0,63.0,4.0,0.0,6.57
73926,Josip Posavec,Lokomotiva Zagreb,Goalkeeper,30.0,Croatia,33.0,2970.0,0.0,0.0,0.0,0.0,1116.0,74.82,2.0,0.0,14.0,13.0,2.0,0.0,6.7
37551107,Leon Belcar,Lokomotiva Zagreb,Midfielder,24.0,Croatia,16.0,1163.0,1.0,1.0,20.0,5.0,465.0,82.37,26.0,18.0,139.0,65.0,5.0,0.0,6.73
24838178,Jakov-Anton Vasilj,Lokomotiva Zagreb,Midfielder,24.0,Croatia,25.0,1375.0,2.0,2.0,26.0,9.0,471.0,76.65,14.0,8.0,206.0,90.0,1.0,0.0,6.68
37356253,Dušan Vuković,Lokomotiva Zagreb,Attacker,23.0,Montenegro,25.0,1571.0,3.0,2.0,32.0,15.0,282.0,60.64,14.0,12.0,228.0,91.0,4.0,0.0,6.6
74038,Marko Vesovic,Lokomotiva Zagreb,Defender,34.0,Montenegro,26.0,2012.0,1.0,4.0,15.0,4.0,629.0,81.24,36.0,15.0,198.0,95.0,3.0,0.0,6.82
1872881,Dimitrije Kamenovic,Lokomotiva Zagreb,Defender,25.0,Serbia,11.0,656.0,0.0,0.0,2.0,0.0,328.0,78.35,4.0,9.0,43.0,19.0,0.0,0.0,6.44
37917432,Teodor Kralevski,Lokomotiva Zagreb,Defender,19.0,,7.0,104.0,0.0,0.0,0.0,0.0,26.0,88.46,1.0,0.0,5.0,3.0,0.0,0.0,6.8
73585,Denis Kolinger,Lokomotiva Zagreb,Defender,32.0,Croatia,30.0,2693.0,0.0,0.0,16.0,5.0,1367.0,83.1,56.0,44.0,279.0,171.0,8.0,1.0,6.77
61320,Aleksandar Trajkovski,Lokomotiva Zagreb,Attacker,33.0,Macedonia,10.0,526.0,1.0,2.0,8.0,3.0,133.0,80.45,7.0,3.0,64.0,24.0,0.0,0.0,6.73
37550501,Gentrit Salihu,Lokomotiva Zagreb,Midfielder,23.0,Kosovo,1.0,84.0,0.0,0.0,0.0,0.0,25.0,76.0,2.0,1.0,9.0,3.0,0.0,0.0,6.49
37308278,David Virgili,Lokomotiva Zagreb,Attacker,27.0,Spain,5.0,156.0,1.0,0.0,6.0,1.0,29.0,68.97,0.0,1.0,24.0,5.0,0.0,0.0,6.58
37710344,Ibrahim Sabra ,Lokomotiva Zagreb,Attacker,20.0,Jordan,13.0,708.0,2.0,1.0,16.0,3.0,118.0,69.49,3.0,0.0,88.0,38.0,1.0,0.0,6.66
51829,Marin Leovac,Lokomotiva Zagreb,Defender,37.0,Croatia,8.0,221.0,0.0,0.0,1.0,0.0,109.0,75.23,2.0,2.0,15.0,7.0,1.0,0.0,6.41
