player_id,player_name,team_name,position,age,nationality,appearances,minutes,goals,assists,shots,shots_on_target,passes,pass_accuracy,tackles,interceptions,duels,duels_won,yellow_cards,red_cards,rating,goals_per90,assists_per90,shots_per90,shots_on_target_per90,passes_per90,tackles_per90,interceptions_per90,cards_per90,shot_accuracy,goal_conversion,pass_accuracy_ratio,duel_success_rate,minutes_per_appearance,goal_contribution_per90,attacking_score,creative_score,defensive_score,discipline_score,overall_score
37582788,Vinko Rozic,Istra 1961,Attacker,22.0,Bosnia and Herzegovina,27.0,1574.0,3.0,1.0,39.0,10.0,407.0,79.36,16.0,7.0,175.0,75.0,6.0,0.0,6.69,0.1715374841168996,0.0571791613722998,2.229987293519695,0.5717916137229987,23.27191867852605,0.914866581956798,0.4002541296060991,0.3430749682337992,25.64102564102564,7.6923076923076925,0.7936,42.85714285714285,58.2962962962963,0.2287166454891994,70.19089574155653,38.91336270190896,19.676945668135094,13.21585903083701,39.95594713656387
37668568,Filip Taraba,Istra 1961,Defender,20.0,Bosnia and Herzegovina,22.0,1013.0,0.0,0.0,0.0,0.0,596.0,83.89,30.0,10.0,103.0,55.0,1.0,0.0,6.62,0.0,0.0,0.0,0.0,52.95162882527147,2.665350444225074,0.8884501480750246,0.0888450148075024,0.0,0.0,0.8389,53.398058252427184,46.04545454545455,0.0,17.91483113069016,61.160058737151246,69.38325991189429,76.65198237885463,52.20264317180617
46031,Marcel Heister,Istra 1961,Defender,33.0,Germany,31.0,2107.0,1.0,2.0,22.0,6.0,769.0,80.75,63.0,39.0,224.0,127.0,8.0,0.0,6.71,0.0427147603227337,0.0854295206454675,0.9397247271001424,0.2562885619364025,32.84765068818225,2.691029900332226,1.665875652586616,0.34171808258187,27.272727272727277,4.545454545454546,0.8075,56.69642857142857,67.96774193548387,0.1281442809682012,50.073421439060205,55.35976505139501,87.22466960352422,13.656387665198238,59.16299559471365
38067235,Dominik Celija,Istra 1961,Attacker,20.0,Croatia,2.0,29.0,0.0,0.0,1.0,1.0,5.0,80.0,3.0,0.0,6.0,5.0,0.0,0.0,6.61,0.0,0.0,3.103448275862069,3.103448275862069,15.517241379310343,9.310344827586206,0.0,0.0,100.0,0.0,0.8,83.33333333333333,14.5,0.0,,,,,
5270359,Silvio Gorican,Istra 1961,Attacker,26.0,Croatia,5.0,78.0,0.0,1.0,1.0,1.0,17.0,76.47,2.0,1.0,8.0,4.0,0.0,0.0,6.59,0.0,1.1538461538461535,1.1538461538461535,1.1538461538461535,19.615384615384617,2.3076923076923075,1.1538461538461535,0.0,100.0,0.0,0.7646999999999999,50.0,15.6,1.1538461538461535,,,,,
37535531,Samuli Miettinen,Istra 1961,Defender,22.0,Finland,11.0,795.0,0.0,0.0,2.0,1.0,423.0,83.69,12.0,6.0,91.0,56.0,2.0,0.0,6.6,0.0,0.0,0.2264150943396226,0.1132075471698113,47.886792452830186,1.3584905660377358,0.6792452830188679,0.2264150943396226,50.0,0.0,0.8369,61.53846153846154,72.27272727272727,0.0,24.375917767988255,58.516886930983844,57.268722466960355,37.44493392070485,45.792951541850215
37733235,Israel Isaac Ayuma,Istra 1961,Midfielder,20.0,,16.0,775.0,1.0,0.0,11.0,4.0,290.0,86.55,20.0,11.0,81.0,34.0,1.0,0.0,6.64,0.1161290322580645,0.0,1.2774193548387096,0.4645161290322581,33.67741935483871,2.3225806451612905,1.2774193548387096,0.1161290322580645,36.36363636363637,9.090909090909092,0.8654999999999999,41.97530864197531,48.4375,0.1161290322580645,66.81350954478708,52.93685756240823,59.177679882525695,68.28193832599119,60.50660792951542
52889,Josip Radosevic,Istra 1961,Midfielder,32.0,Croatia,32.0,2836.0,1.0,0.0,16.0,5.0,1429.0,84.39,84.0,35.0,251.0,137.0,4.0,0.0,6.88,0.0317348377997179,0.0,0.5077574047954866,0.1586741889985895,45.349083215796895,2.6657263751763045,1.1107193229901269,0.1269393511988716,31.25,6.25,0.8439,54.581673306772906,88.625,0.0317348377997179,44.19970631424376,58.66372980910426,76.5051395007342,66.07929515418502,60.41850220264317
37689659,Gustavo Albarracín,Istra 1961,Midfielder,20.0,Argentina,4.0,62.0,0.0,0.0,0.0,0.0,37.0,83.78,0.0,1.0,14.0,3.0,1.0,0.0,6.34,0.0,0.0,0.0,0.0,53.70967741935484,0.0,1.4516129032258065,1.4516129032258065,0.0,0.0,0.8378,21.428571428571427,15.5,0.0,,,,,
21404430,Emil Frederiksen,Istra 1961,Attacker,25.0,Denmark,33.0,2260.0,4.0,6.0,37.0,14.0,814.0,71.87,33.0,16.0,214.0,100.0,2.0,0.0,6.92,0.1592920353982301,0.2389380530973451,1.4734513274336285,0.5575221238938053,32.415929203539825,1.3141592920353982,0.6371681415929203,0.079646017699115,37.83783783783784,10.81081081081081,0.7187,46.728971962616825,68.48484848484848,0.3982300884955752,73.56828193832598,53.010279001468426,36.563876651982376,79.29515418502203,56.87224669603524
