category,rank,player_id,player_name,team_name,position,age,minutes,goals,assists,goals_per90,assists_per90,attacking_score,creative_score,defensive_score,discipline_score,overall_score,dribbling_score,passing_score,duel_defending_score,progressive_midfielder_score,passer_defender_score,goalkeeper_score,age_bonus,reliability_bonus,age_potential_score,team_average_score,score_above_team_average,standout_bonus,weak_team_bonus,underrated_score
top_scorers,11,7346393,Aleksa Latkovic,Varaždin,Midfielder,25.0,2492.0,8.0,6.0,0.2889245585874799,0.2166934189406099,85.12820512820512,45.64102564102564,22.56410256410257,39.90825688073395,49.990825688073386,77.217125382263,54.12844036697247,18.279816513761467,67.6923076923077,28.782051282051285,,0.0,6.935779816513762,56.92660550458714,50.45893932816063,-0.468113640087239,0.0,0.0,49.990825688073386
top_scorers,12,37705033,Aleks Stojakovic,Lokomotiva Zagreb,Attacker,22.0,2620.0,8.0,2.0,0.2748091603053435,0.0687022900763358,58.641975308641975,37.65432098765432,27.777777777777786,50.45871559633027,42.26809378185525,58.94495412844037,29.724770642201836,21.926605504587155,36.11111111111112,34.02777777777778,,2.0,7.229357798165138,51.49745158002039,46.7144582272687,-4.446364445413451,0.0,1.8632872098053603,44.131380991660606
top_scorers,13,37582792,Luka Mamic,Varaždin,Midfielder,23.0,2103.0,8.0,1.0,0.3423680456490727,0.042796005706134,89.23076923076923,25.128205128205128,9.743589743589745,77.52293577981652,44.98306280875088,50.91743119266056,35.779816513761475,33.646788990825684,42.30769230769231,17.94871794871795,,0.0,6.055045871559633,51.03810868031052,50.45893932816063,-5.475876519409745,0.0,0.0,44.98306280875088
top_scorers,14,19970146,Josip Mitrovic,Slaven Koprivnica,Attacker,26.0,2346.0,8.0,2.0,0.3069053708439898,0.0767263427109974,66.35802469135803,56.17283950617284,78.39506172839508,56.42201834862385,65.91997961264018,73.54740061162079,44.40366972477064,42.22477064220184,57.40740740740741,69.29012345679013,,0.0,6.6422018348623855,72.56218144750257,50.79415848648339,15.125821126156788,7.562910563078393,0.0,73.48289017571857
top_scorers,15,134041,Miha Zajc,Dinamo Zagreb,Midfielder,32.0,1656.0,8.0,7.0,0.4347826086956521,0.3804347826086957,95.3846153846154,80.0,29.74358974358974,69.72477064220183,68.51093860268172,61.62079510703364,80.55045871559633,28.71559633027523,77.6923076923077,51.6025641025641,,0.0,4.91743119266055,73.42836979534226,63.549995266537,4.960943336144723,2.480471668072361,0.0,70.99141027075407
top_assists,1,37563601,Luka Stojkovic,Dinamo Zagreb,Midfielder,22.0,1812.0,7.0,12.0,0.347682119205298,0.5960264900662252,85.12820512820512,81.02564102564102,36.92307692307693,31.65137614678899,64.08821453775582,56.80428134556575,82.56880733944955,28.784403669724767,74.61538461538461,55.96153846153847,,2.0,5.284403669724771,71.37261820748058,63.549995266537,0.5382192712188214,0.2691096356094107,0.0,64.35732417336523
top_assists,2,37540937,Mateo Lisica,Dinamo Zagreb,Attacker,22.0,1387.0,2.0,8.0,0.129776496034607,0.5191059841384282,26.543209876543205,98.76543209876544,76.5432098765432,82.11009174311927,68.76656472986747,47.400611620795104,70.00000000000001,42.86697247706422,75.46296296296296,85.49382716049382,,2.0,4.036697247706422,74.8032619775739,63.549995266537,5.216569463330472,2.608284731665236,0.0,71.3748494615327
top_assists,3,134041,Miha Zajc,Dinamo Zagreb,Midfielder,32.0,1656.0,8.0,7.0,0.4347826086956521,0.3804347826086957,95.3846153846154,80.0,29.74358974358974,69.72477064220183,68.51093860268172,61.62079510703364,80.55045871559633,28.71559633027523,77.6923076923077,51.6025641025641,,0.0,4.91743119266055,73.42836979534226,63.549995266537,4.960943336144723,2.480471668072361,0.0,70.99141027075407
top_assists,4,21404430,Emil Frederiksen,Istra 1961,Attacker,25.0,2260.0,4.0,6.0,0.1592920353982301,0.2389380530973451,36.41975308641975,74.07407407407408,69.75308641975307,78.89908256880733,61.96398233095479,62.53822629969418,55.68807339449542,29.40366972477064,77.77777777777777,73.99691358024691,,0.0,6.422018348623854,68.38600067957864,48.71337761700612,13.250604713948675,6.625302356974338,0.8638275149366521,69.45311220286578
top_assists,5,74322,Frane Maglica,Varaždin,Defender,29.0,1955.0,0.0,6.0,0.0,0.2762148337595907,36.17886178861789,44.3089430894309,48.17073170731707,74.31192660550458,46.02875363616021,40.0611620795107,56.834862385321095,62.61467889908256,71.95121951219512,42.53048780487805,,0.0,5.724770642201835,51.75352427836204,50.45893932816063,-4.430185692000414,0.0,0.0,46.02875363616021
top_assists,6,1872745,Mladen Devetak,Rijeka,Defender,27.0,2376.0,1.0,6.0,0.0378787878787878,0.2272727272727272,62.19512195121951,64.22764227642277,11.38211382113821,16.972477064220186,43.03871112105616,30.58103975535169,50.27522935779816,38.78440366972477,47.5609756097561,24.89837398373984,,0.0,6.752293577981652,49.79100469903781,48.80463337786005,-5.76592225680389,0.0,0.8181996345096856,43.85691075556585
top_assists,7,37571435,Ante Suto,Slaven Koprivnica,Attacker,26.0,1260.0,4.0,6.0,0.2857142857142857,0.4285714285714285,59.87654320987654,48.14814814814815,62.34567901234567,11.46788990825688,52.25790010193679,47.70642201834863,30.229357798165136,38.417431192660544,61.57407407407408,52.00617283950616,,0.0,3.467889908256881,55.72579001019367,50.79415848648339,1.4637416154534009,0.7318708077267004,0.0,52.98977090966349
