player_id,player_name,age_2024_2025,age_2025_2026,team_2024_2025,team_2025_2026,position_2024_2025,position_2025_2026,minutes_2024_2025,minutes_2025_2026,minutes_change,overall_score_2024_2025,overall_score_2025_2026,overall_score_change,age_potential_score_change,attacking_score_change,creative_score_change,defensive_score_change,dribbling_score_change,passing_score_change,duel_defending_score_change,progressive_midfielder_score_change,passer_defender_score_change,underrated_score_change,changed_team,same_position,minutes_increased,young_player,improved_overall,improved_specialist_score
462000,Merveil Ndockyt,27,27.0,Gorica,Rijeka,Midfielder,Midfielder,2423.0,912.0,-1511.0,34.5382243142347,53.4015525758645,18.863328261629803,14.646414827167085,41.15594787725936,-22.46742328709541,26.960907944514503,-0.21043388742543812,-2.121900263420841,19.710237078753735,-13.8997477931904,12.6923076923077,19.17932185097633,True,True,False,False,True,True
74197,Antonio Bosec,28,28.0,Slaven Koprivnica,Vukovar,Defender,Defender,2380.0,640.0,-1740.0,39.652090209020905,21.180912955918544,-18.47117725310236,-23.763392713180487,-2.856820234869023,-36.336946702800375,-12.35320686540199,-18.8875768310776,-19.895540012716857,-7.927831774003089,-28.49762872628726,-14.365966576332433,-14.850802963750226,True,True,False,False,False,False
12393223,Mateo Les,26,26.0,Gorica,Gorica,Defender,Defender,2360.0,1639.0,-721.0,56.72167216721671,39.73763705526963,-16.98403511194708,-18.43702811766967,-3.3197831978319883,-18.95889792231256,-23.227190605239382,-21.809428649286943,-10.251612317195018,-11.692478880915601,-25.152439024390233,-17.00824299909666,-24.866895317135544,False,True,False,False,False,False
37324970,Marko Soldo,22,22.0,Osijek,Dinamo Zagreb,Midfielder,Midfielder,2357.0,689.0,-1668.0,62.8014932640805,82.19124911785461,19.389755853774112,14.416733780924616,7.86464901219,36.48591845313157,22.967633459436748,-9.044115420716395,20.40693977654646,4.801071850304304,-1.9041614123581212,31.59100462379152,23.408964317914624,True,True,False,True,True,True
74023,Leonard Žuta,33,33.0,Šibenik,Slaven Koprivnica,Defender,Defender,2339.0,1394.0,-945.0,47.72552255225522,50.431304542403225,2.7057819901480045,0.5613547033826265,11.653116531165324,-9.55284552845528,6.4814814814814845,7.957125987828142,-5.508220546825328,1.6525115814333802,14.69342818428185,0.6323396567299042,-0.9399858084843231,True,True,False,False,True,True
496680,Arnel Jakupovic,28,28.0,Osijek,Osijek,Attacker,Attacker,2315.0,2179.0,-136.0,42.64446444644464,37.90180088345225,-4.742663562992384,-4.682349274682821,-45.533108866442205,2.255892255892249,22.44668911335578,23.52999061374028,-6.536924334635298,13.13221000999183,-8.190235690235685,13.95061728395062,-3.1475216400072483,False,True,False,False,False,True
96854,Ronaël Pierre-Gabriel,28,28.0,Dinamo Zagreb,Dinamo Zagreb,Defender,Defender,2288.0,24.0,-2264.0,63.02255225522551,,,,,,,,,,,,,False,True,False,False,False,False
74274,Mario Marina,36,36.0,Varaždin,Varaždin,Midfielder,Midfielder,2277.0,1572.0,-705.0,43.99853919818211,52.98870853916725,8.99016934098514,7.551709898710641,18.734762505254313,-16.965111391340898,13.00546448087431,12.47615587246797,-12.191843037514765,11.949087110545932,-6.0025220680958356,-3.4216057166876794,9.25035926363087,False,True,False,False,True,True
37528365,Nail Omerovic,23,23.0,Osijek,Osijek,Attacker,Attacker,2264.0,2694.0,430.0,57.936993699369935,59.99830105334692,2.0613073539769857,3.4910466581826327,14.051627384960717,-0.5723905723905602,-13.490460157126826,-2.915796166772637,6.066854391861206,-15.651285312017439,-8.73737373737373,0.3801907968574625,7.16105672401801,False,True,True,True,True,True
73585,Denis Kolinger,32,32.0,Lokomotiva Zagreb,Lokomotiva Zagreb,Defender,Defender,2262.0,2693.0,431.0,54.17354235423542,52.169948534347725,-2.0035938198876977,-0.5709478029924284,-10.727190605239386,-4.900632339656738,8.254290876242095,-6.394010960729098,4.172041057316747,3.4569443182850392,0.10162601626015544,4.216068202348673,-2.3402210893830215,False,True,True,False,False,True
