category,rank,player_id,player_name,team_name,position,age,minutes,dribbling_score,passing_score,duel_defending_score,progressive_midfielder_score,passer_defender_score,creative_score,defensive_score,overall_score,successful_dribbles_per90,dribble_success_rate,fouls_drawn_per90,passes_per90,key_passes_per90,pass_accuracy,accurate_long_balls_per90,accurate_crosses_per90,tackles_per90,interceptions_per90,aerials_won_per90,clearances_per90,duel_success_rate
best_passer_defenders,6,32405608,Ivan Smolcic,Rijeka,Defender,25,1564.0,37.54125412541254,64.35643564356437,78.53960396039604,79.51388888888889,67.70833333333334,48.14814814814815,77.77777777777777,61.05335533553355,0.3452685421994885,35.294117647058826,0.9207161125319692,41.20204603580563,1.0933503836317136,70.39,3.740409207161125,0.5179028132992327,2.129156010230179,2.071611253196931,2.301790281329924,2.647058823529412,57.30994152046784
best_passer_defenders,7,37546618,Raúl Torrente,Dinamo Zagreb,Defender,24,1650.0,13.531353135313532,63.26732673267327,73.30445544554455,45.3125,67.24537037037038,83.33333333333333,61.57407407407408,75.6277502750275,0.0,0.0,0.6545454545454545,62.67272727272727,0.3272727272727272,86.77,3.109090909090909,0.0545454545454545,1.6363636363636365,0.9272727272727272,2.018181818181818,4.418181818181818,66.38655462184875
best_passer_defenders,8,75066,Filip Uremovic,Hajduk Split,Defender,29,2780.0,37.788778877887786,59.4059405940594,79.55445544554455,41.66666666666666,65.50925925925925,68.51851851851852,72.68518518518518,66.06710671067107,0.1942446043165467,50.0,0.5503597122302158,50.24460431654676,0.1618705035971223,83.83,3.0431654676258995,0.1618705035971223,1.683453237410072,1.4568345323741008,3.302158273381295,4.176258992805756,61.92170818505338
best_passer_defenders,9,432894,Maxime Bernauer,Dinamo Zagreb,Defender,28,735.0,28.87788778877888,73.56435643564357,63.069306930693074,48.26388888888889,64.87268518518519,71.75925925925925,45.37037037037037,48.62692519251925,0.1224489795918367,25.0,1.1020408163265305,68.57142857142857,0.3673469387755102,86.96,6.122448979591836,0.2448979591836734,0.979591836734694,1.1020408163265305,1.836734693877551,3.306122448979592,60.0
best_passer_defenders,10,129585,Alessandro Tuia,Osijek,Defender,36,1537.0,22.27722772277228,53.16831683168317,75.07425742574259,48.09027777777778,64.6412037037037,62.96296296296296,69.9074074074074,48.05211771177117,0.0,0.0,1.1711125569290826,47.95705920624594,0.2342225113858165,79.73,4.040338321405335,0.0,1.346779440468445,1.4638906961613534,2.108002602472349,5.504229017566688,65.2542372881356
best_passer_defenders,11,24817153,Iurie Iovu,Istra 1961,Defender,24,1043.0,42.32673267326732,43.366336633663366,85.94059405940594,54.86111111111112,63.19444444444445,52.31481481481481,86.11111111111113,51.45145764576458,0.1725790987535954,66.66666666666667,0.4314477468839885,36.50047938638543,0.3451581975071908,77.3,2.329817833173538,0.0,2.6749760306807286,1.2943432406519657,3.537871524448706,4.14189837008629,65.83333333333333
best_passer_defenders,12,73558,Slavko Bralic,Gorica,Defender,33,924.0,74.66996699669967,56.73267326732673,79.85148514851487,62.15277777777778,63.020833333333336,40.27777777777778,68.05555555555556,47.021452145214525,0.5844155844155844,100.0,1.3636363636363635,46.16883116883117,0.487012987012987,77.22,3.409090909090909,0.0974025974025974,1.5584415584415583,1.8506493506493509,3.603896103896104,7.889610389610389,57.25806451612903
best_passer_defenders,13,23707307,Luka Jelenic,Osijek,Defender,26,2532.0,51.48514851485148,49.9009900990099,82.35148514851485,34.375,62.55787037037036,72.22222222222221,75.46296296296295,71.75673817381738,0.2132701421800948,50.0,1.2085308056872035,48.73222748815166,0.1421800947867298,86.58,1.954976303317536,0.0,1.954976303317536,1.7061611374407584,2.59478672985782,4.585308056872038,58.303886925795055
best_passer_defenders,14,37533537,Novak Tepsic,Varaždin,Defender,24,1115.0,60.80858085808581,42.87128712871287,79.65346534653466,44.09722222222222,62.44212962962963,33.7962962962963,87.73148148148148,46.77805280528053,0.484304932735426,66.66666666666667,0.8878923766816144,42.61883408071749,0.0807174887892376,76.14,3.067264573991032,0.0,2.663677130044843,1.452914798206278,1.6143497757847534,3.309417040358744,64.81481481481481
best_passer_defenders,15,13239047,Mario Mladenovski,Varaždin,Defender,25,937.0,49.009900990099005,60.89108910891089,72.52475247524752,52.77777777777778,62.094907407407405,56.01851851851851,59.25925925925926,47.27585258525853,0.48025613660619,83.33333333333333,0.096051227321238,54.26894343649947,0.192102454642476,80.18,5.474919957310566,0.096051227321238,1.056563500533618,1.536819637139808,2.305229455709712,5.667022411953042,60.294117647058826
best_ball_playing_defenders,1,37545139,Stephane Keller,Istra 1961,Defender,24,694.0,58.333333333333336,63.16831683168316,78.0940594059406,51.73611111111111,72.56944444444444,55.55555555555555,81.94444444444444,55.605060506050606,0.6484149855907781,71.42857142857143,0.5187319884726225,49.79827089337176,0.2593659942363112,82.81,3.5014409221902016,0.2593659942363112,2.4639769452449567,1.2968299711815563,2.334293948126801,2.8530259365994235,63.38028169014085
